TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table2
TIMESTAMP	RECORD	BattV_Min	PTemp_C_Max				
TS	RN	Volts	Deg C				
		Min	Max				
2/11/2011 11:11	981997	13.07	28.06				
2/11/2011 11:11	981998	13.06	28.07				
2/11/2011 11:12	981999	13.07	28.08				
2/11/2011 11:12	982000	13.06	28.09				
2/11/2011 11:13	982001	13.07	28.1				
2/11/2011 11:13	982002	13.06	28.12				
2/11/2011 11:14	982003	13.07	28.13				
2/11/2011 11:14	982004	13.06	28.14				
2/11/2011 11:15	982005	13.07	28.15				
2/11/2011 11:15	982006	13.06	28.16				
2/11/2011 11:16	982007	13.07	28.18				
2/11/2011 11:16	982008	13.06	28.19				
2/11/2011 11:17	982009	13.07	28.2				
2/11/2011 11:17	982010	13.06	28.21				
2/11/2011 11:18	982011	13.07	28.23				
2/11/2011 11:18	982012	13.06	28.24				
2/11/2011 11:19	982013	13.07	28.25				
2/11/2011 11:19	982014	13.06	28.26				
2/11/2011 11:20	982015	13.07	28.27				
2/11/2011 11:20	982016	13.06	28.28				
2/11/2011 11:21	982017	13.07	28.29				
2/11/2011 11:21	982018	13.06	28.3				
2/11/2011 11:22	982019	13.07	28.31				
2/11/2011 11:22	982020	13.06	28.32				
2/11/2011 11:23	982021	13.07	28.32				
2/11/2011 11:23	982022	13.06	28.33				
2/11/2011 11:24	982023	13.07	28.34				
2/11/2011 11:24	982024	13.06	28.34				
2/11/2011 11:25	982025	13.07	28.35				
2/11/2011 11:25	982026	13.06	28.36				
2/11/2011 11:26	982027	13.07	28.37				
2/11/2011 11:26	982028	13.06	28.37				
2/11/2011 11:27	982029	13.07	28.38				
2/11/2011 11:27	982030	13.06	28.38				
2/11/2011 11:28	982031	13.07	28.38				
2/11/2011 11:28	982032	13.06	28.38				
2/11/2011 11:29	982033	13.07	28.39				
2/11/2011 11:29	982034	13.06	28.39				
2/11/2011 11:30	982035	13.07	28.39				
2/11/2011 11:30	982036	13.06	28.39				
2/11/2011 11:31	982037	13.07	28.4				
2/11/2011 11:31	982038	13.06	28.4				
2/11/2011 11:32	982039	13.07	28.4				
2/11/2011 11:32	982040	13.06	28.4				
2/11/2011 11:33	982041	13.07	28.4				
2/11/2011 11:33	982042	13.06	28.4				
2/11/2011 11:34	982043	13.07	28.4				
2/11/2011 11:34	982044	13.06	28.4				
2/11/2011 11:35	982045	13.07	28.4				
2/11/2011 11:35	982046	13.06	28.4				
2/11/2011 11:36	982047	13.07	28.4				
2/11/2011 11:36	982048	13.06	28.4				
2/11/2011 11:37	982049	13.07	28.4				
2/11/2011 11:37	982050	13.06	28.4				
2/11/2011 11:38	982051	13.07	28.4				
2/11/2011 11:38	982052	13.06	28.41				
2/11/2011 11:39	982053	13.07	28.41				
2/11/2011 11:39	982054	13.06	28.41				
2/11/2011 11:40	982055	13.07	28.42				
2/11/2011 11:40	982056	13.06	28.42				
2/11/2011 11:41	982057	13.07	28.42				
2/11/2011 11:41	982058	13.06	28.42				
2/11/2011 11:42	982059	13.07	28.43				
2/11/2011 11:42	982060	13.06	28.43				
2/11/2011 11:43	982061	13.07	28.44				
2/11/2011 11:43	982062	13.06	28.44				
2/11/2011 11:44	982063	13.07	28.44				
2/11/2011 11:44	982064	13.06	28.44				
2/11/2011 11:45	982065	13.07	28.45				
2/11/2011 11:45	982066	13.06	28.45				
2/11/2011 11:46	982067	13.07	28.46				
2/11/2011 11:46	982068	13.06	28.46				
2/11/2011 11:47	982069	13.07	28.47				
2/11/2011 11:47	982070	13.06	28.47				
2/11/2011 11:48	982071	13.07	28.48				
2/11/2011 11:48	982072	13.06	28.48				
2/11/2011 11:49	982073	13.07	28.49				
2/11/2011 11:49	982074	13.06	28.5				
2/11/2011 11:50	982075	13.07	28.5				
2/11/2011 11:50	982076	13.06	28.51				
2/11/2011 11:51	982077	13.07	28.51				
2/11/2011 11:51	982078	13.06	28.52				
2/11/2011 11:52	982079	13.07	28.52				
2/11/2011 11:52	982080	13.06	28.53				
2/11/2011 11:53	982081	13.07	28.54				
2/11/2011 11:53	982082	13.06	28.54				
2/11/2011 11:54	982083	13.07	28.55				
2/11/2011 11:54	982084	13.06	28.56				
2/11/2011 11:55	982085	13.07	28.56				
2/11/2011 11:55	982086	13.06	28.57				
2/11/2011 11:56	982087	13.07	28.58				
2/11/2011 11:56	982088	13.06	28.59				
2/11/2011 11:57	982089	13.07	28.59				
2/11/2011 11:57	982090	13.06	28.6				
2/11/2011 11:58	982091	13.07	28.61				
2/11/2011 11:58	982092	13.06	28.61				
2/11/2011 11:59	982093	13.07	28.62				
2/11/2011 11:59	982094	13.06	28.63				
2/11/2011 12:00	982095	13.07	28.64				
2/11/2011 12:00	982096	13.06	28.65				
2/11/2011 12:01	982097	13.07	28.65				
2/11/2011 12:01	982098	13.06	28.66				
2/11/2011 12:02	982099	13.07	28.67				
2/11/2011 12:02	982100	13.06	28.68				
2/11/2011 12:03	982101	13.07	28.68				
2/11/2011 12:03	982102	13.06	28.69				
2/11/2011 12:04	982103	13.07	28.7				
2/11/2011 12:04	982104	13.06	28.71				
2/11/2011 12:05	982105	13.07	28.71				
2/11/2011 12:05	982106	13.06	28.72				
2/11/2011 12:06	982107	13.07	28.73				
2/11/2011 12:06	982108	13.06	28.73				
2/11/2011 12:07	982109	13.07	28.74				
2/11/2011 12:07	982110	13.06	28.75				
2/11/2011 12:08	982111	13.07	28.76				
2/11/2011 12:08	982112	13.06	28.76				
2/11/2011 12:09	982113	13.07	28.77				
2/11/2011 12:09	982114	13.06	28.78				
2/11/2011 12:10	982115	13.07	28.79				
2/11/2011 12:10	982116	13.06	28.79				
2/11/2011 12:11	982117	13.07	28.8				
2/11/2011 12:11	982118	13.06	28.81				
2/11/2011 12:12	982119	13.07	28.82				
2/11/2011 12:12	982120	13.06	28.83				
2/11/2011 12:13	982121	13.07	28.84				
2/11/2011 12:13	982122	13.06	28.85				
2/11/2011 12:14	982123	13.07	28.85				
2/11/2011 12:14	982124	13.06	28.86				
2/11/2011 12:15	982125	13.07	28.87				
2/11/2011 12:15	982126	13.06	28.87				
2/11/2011 12:16	982127	13.07	28.89				
2/11/2011 12:16	982128	13.06	28.89				
2/11/2011 12:17	982129	13.07	28.9				
2/11/2011 12:17	982130	13.06	28.9				
2/11/2011 12:18	982131	13.07	28.92				
2/11/2011 12:18	982132	13.06	28.92				
2/11/2011 12:19	982133	13.07	28.92				
2/11/2011 12:19	982134	13.06	28.93				
2/11/2011 12:20	982135	13.07	28.94				
2/11/2011 12:20	982136	13.06	28.94				
2/11/2011 12:21	982137	13.07	28.95				
2/11/2011 12:21	982138	13.06	28.95				
2/11/2011 12:22	982139	13.07	28.96				
2/11/2011 12:22	982140	13.06	28.96				
2/11/2011 12:23	982141	13.07	28.96				
2/11/2011 12:23	982142	13.06	28.97				
2/11/2011 12:24	982143	13.07	28.98				
2/11/2011 12:24	982144	13.06	28.98				
2/11/2011 12:25	982145	13.07	28.98				
2/11/2011 12:25	982146	13.06	28.99				
2/11/2011 12:26	982147	13.07	28.99				
2/11/2011 12:26	982148	13.06	29				
2/11/2011 12:27	982149	13.07	29				
2/11/2011 12:27	982150	13.06	29				
2/11/2011 12:28	982151	13.07	29.01				
2/11/2011 12:28	982152	13.06	29.01				
2/11/2011 12:29	982153	13.07	29.01				
2/11/2011 12:29	982154	13.06	29.02				
2/11/2011 12:30	982155	13.07	29.02				
2/11/2011 12:30	982156	13.06	29.03				
2/11/2011 12:31	982157	13.07	29.03				
2/11/2011 12:31	982158	13.06	29.04				
2/11/2011 12:32	982159	13.07	29.05				
2/11/2011 12:32	982160	13.06	29.05				
2/11/2011 12:33	982161	13.07	29.06				
2/11/2011 12:33	982162	13.06	29.06				
2/11/2011 12:34	982163	13.07	29.07				
2/11/2011 12:34	982164	13.06	29.07				
2/11/2011 12:35	982165	13.07	29.08				
2/11/2011 12:35	982166	13.06	29.08				
2/11/2011 12:36	982167	13.07	29.09				
2/11/2011 12:36	982168	13.06	29.09				
2/11/2011 12:37	982169	13.07	29.1				
2/11/2011 12:37	982170	13.06	29.1				
2/11/2011 12:38	982171	13.07	29.11				
2/11/2011 12:38	982172	13.06	29.11				
2/11/2011 12:39	982173	13.07	29.12				
2/11/2011 12:39	982174	13.06	29.13				
2/11/2011 12:40	982175	13.07	29.13				
2/11/2011 12:40	982176	13.06	29.14				
2/11/2011 12:41	982177	13.07	29.15				
2/11/2011 12:41	982178	13.06	29.16				
2/11/2011 12:42	982179	13.07	29.17				
2/11/2011 12:42	982180	13.06	29.18				
2/11/2011 12:43	982181	13.07	29.19				
2/11/2011 12:43	982182	13.06	29.2				
2/11/2011 12:44	982183	13.07	29.21				
2/11/2011 12:44	982184	13.06	29.22				
2/11/2011 12:45	982185	13.06	29.24				
2/11/2011 12:45	982186	13.06	29.25				
2/11/2011 12:46	982187	13.07	29.26				
2/11/2011 12:46	982188	13.06	29.27				
2/11/2011 12:47	982189	13.07	29.29				
2/11/2011 12:47	982190	13.06	29.29				
2/11/2011 12:48	982191	13.06	29.31				
2/11/2011 12:48	982192	13.06	29.32				
2/11/2011 12:49	982193	13.07	29.33				
2/11/2011 12:49	982194	13.06	29.34				
2/11/2011 12:50	982195	13.07	29.35				
2/11/2011 12:50	982196	13.06	29.36				
2/11/2011 12:51	982197	13.07	29.37				
2/11/2011 12:51	982198	13.06	29.38				
2/11/2011 12:52	982199	13.07	29.38				
2/11/2011 12:52	982200	13.06	29.39				
2/11/2011 12:53	982201	13.07	29.4				
2/11/2011 12:53	982202	13.06	29.41				
2/11/2011 12:54	982203	13.07	29.41				
2/11/2011 12:54	982204	13.06	29.42				
2/11/2011 12:55	982205	13.07	29.43				
2/11/2011 12:55	982206	13.06	29.44				
2/11/2011 12:56	982207	13.07	29.45				
2/11/2011 12:56	982208	13.06	29.45				
2/11/2011 12:57	982209	13.07	29.46				
2/11/2011 12:57	982210	13.06	29.46				
2/11/2011 12:58	982211	13.07	29.47				
2/11/2011 12:58	982212	13.06	29.48				
2/11/2011 12:59	982213	13.07	29.48				
2/11/2011 12:59	982214	13.06	29.49				
2/11/2011 13:00	982215	13.07	29.5				
2/11/2011 13:00	982216	13.06	29.5				
2/11/2011 13:01	982217	13.07	29.51				
2/11/2011 13:01	982218	13.06	29.51				
2/11/2011 13:02	982219	13.07	29.52				
2/11/2011 13:02	982220	13.06	29.53				
2/11/2011 13:03	982221	13.07	29.53				
2/11/2011 13:03	982222	13.06	29.54				
2/11/2011 13:04	982223	13.07	29.54				
2/11/2011 13:04	982224	13.06	29.55				
2/11/2011 13:05	982225	13.07	29.56				
2/11/2011 13:05	982226	13.06	29.56				
2/11/2011 13:06	982227	13.07	29.57				
2/11/2011 13:06	982228	13.06	29.57				
2/11/2011 13:07	982229	13.07	29.58				
2/11/2011 13:07	982230	13.06	29.59				
2/11/2011 13:08	982231	13.07	29.59				
2/11/2011 13:08	982232	13.06	29.59				
2/11/2011 13:09	982233	13.07	29.6				
2/11/2011 13:09	982234	13.06	29.61				
2/11/2011 13:10	982235	13.07	29.62				
2/11/2011 13:10	982236	13.06	29.62				
2/11/2011 13:11	982237	13.07	29.63				
2/11/2011 13:11	982238	13.06	29.64				
2/11/2011 13:12	982239	13.07	29.64				
2/11/2011 13:12	982240	13.06	29.65				
2/11/2011 13:13	982241	13.07	29.66				
2/11/2011 13:13	982242	13.06	29.67				
2/11/2011 13:14	982243	13.07	29.67				
2/11/2011 13:14	982244	13.06	29.68				
2/11/2011 13:15	982245	13.07	29.69				
2/11/2011 13:15	982246	13.06	29.69				
2/11/2011 13:16	982247	13.07	29.69				
2/11/2011 13:16	982248	13.06	29.69				
2/11/2011 13:17	982249	13.07	29.69				
2/11/2011 13:17	982250	13.06	29.7				
2/11/2011 13:18	982251	13.07	29.7				
2/11/2011 13:18	982252	13.06	29.7				
2/11/2011 13:19	982253	13.07	29.7				
2/11/2011 13:19	982254	13.06	29.7				
2/11/2011 13:20	982255	13.07	29.7				
2/11/2011 13:20	982256	13.06	29.7				
2/11/2011 13:21	982257	13.07	29.69				
2/11/2011 13:21	982258	13.06	29.69				
2/11/2011 13:22	982259	13.07	29.69				
2/11/2011 13:22	982260	13.06	29.69				
2/11/2011 13:23	982261	13.07	29.69				
2/11/2011 13:23	982262	13.06	29.68				
2/11/2011 13:24	982263	13.07	29.68				
2/11/2011 13:24	982264	13.06	29.68				
2/11/2011 13:25	982265	13.07	29.68				
2/11/2011 13:25	982266	13.06	29.67				
2/11/2011 13:26	982267	13.07	29.67				
2/11/2011 13:26	982268	13.06	29.66				
2/11/2011 13:27	982269	13.07	29.66				
2/11/2011 13:27	982270	13.06	29.65				
2/11/2011 13:28	982271	13.07	29.64				
2/11/2011 13:28	982272	13.06	29.64				
2/11/2011 13:29	982273	13.07	29.63				
2/11/2011 13:29	982274	13.06	29.62				
2/11/2011 13:30	982275	13.07	29.62				
2/11/2011 13:30	982276	13.06	29.61				
2/11/2011 13:31	982277	13.07	29.6				
2/11/2011 13:31	982278	13.06	29.59				
2/11/2011 13:32	982279	13.07	29.58				
2/11/2011 13:32	982280	13.06	29.57				
2/11/2011 13:33	982281	13.07	29.56				
2/11/2011 13:33	982282	13.06	29.55				
2/11/2011 13:34	982283	13.07	29.55				
2/11/2011 13:34	982284	13.06	29.54				
2/11/2011 13:35	982285	13.07	29.53				
2/11/2011 13:35	982286	13.06	29.52				
2/11/2011 13:36	982287	13.07	29.51				
2/11/2011 13:36	982288	13.06	29.5				
2/11/2011 13:37	982289	13.07	29.49				
2/11/2011 13:37	982290	13.06	29.48				
2/11/2011 13:38	982291	13.07	29.47				
2/11/2011 13:38	982292	13.06	29.46				
2/11/2011 13:39	982293	13.07	29.45				
2/11/2011 13:39	982294	13.06	29.44				
2/11/2011 13:40	982295	13.07	29.43				
2/11/2011 13:40	982296	13.06	29.41				
2/11/2011 13:41	982297	13.07	29.41				
2/11/2011 13:41	982298	13.06	29.39				
2/11/2011 13:42	982299	13.07	29.38				
2/11/2011 13:42	982300	13.06	29.36				
2/11/2011 13:43	982301	13.07	29.35				
2/11/2011 13:43	982302	13.06	29.34				
2/11/2011 13:44	982303	13.07	29.32				
2/11/2011 13:44	982304	13.06	29.31				
2/11/2011 13:45	982305	13.07	29.29				
2/11/2011 13:45	982306	13.06	29.27				
2/11/2011 13:46	982307	13.07	29.26				
2/11/2011 13:46	982308	13.06	29.24				
2/11/2011 13:47	982309	13.06	29.22				
2/11/2011 13:47	982310	13.06	29.21				
2/11/2011 13:48	982311	13.06	29.19				
2/11/2011 13:48	982312	13.06	29.17				
2/11/2011 13:49	982313	13.07	29.15				
2/11/2011 13:49	982314	13.06	29.13				
2/11/2011 13:50	982315	13.06	29.12				
2/11/2011 13:50	982316	13.06	29.1				
2/11/2011 13:51	982317	13.06	29.09				
2/11/2011 13:51	982318	13.06	29.07				
2/11/2011 13:52	982319	13.06	29.05				
2/11/2011 13:52	982320	13.06	29.03				
2/11/2011 13:53	982321	13.06	29.02				
2/11/2011 13:53	982322	13.06	29				
2/11/2011 13:54	982323	13.07	28.98				
2/11/2011 13:54	982324	13.06	28.97				
2/11/2011 13:55	982325	13.06	28.96				
2/11/2011 13:55	982326	13.06	28.94				
2/11/2011 13:56	982327	13.06	28.92				
2/11/2011 13:56	982328	13.06	28.91				
2/11/2011 13:57	982329	13.07	28.89				
2/11/2011 13:57	982330	13.06	28.87				
2/11/2011 13:58	982331	13.07	28.86				
2/11/2011 13:58	982332	13.06	28.84				
2/11/2011 13:59	982333	13.07	28.83				
2/11/2011 13:59	982334	13.06	28.81				
2/11/2011 14:00	982335	13.07	28.8				
2/11/2011 14:00	982336	13.06	28.78				
2/11/2011 14:01	982337	13.06	28.77				
2/11/2011 14:01	982338	13.06	28.75				
2/11/2011 14:02	982339	13.07	28.74				
2/11/2011 14:02	982340	13.06	28.73				
2/11/2011 14:03	982341	13.07	28.71				
2/11/2011 14:03	982342	13.06	28.69				
2/11/2011 14:04	982343	13.07	28.68				
2/11/2011 14:04	982344	13.06	28.67				
2/11/2011 14:05	982345	13.07	28.65				
2/11/2011 14:05	982346	13.06	28.63				
2/11/2011 14:06	982347	13.07	28.62				
2/11/2011 14:06	982348	13.06	28.61				
2/11/2011 14:07	982349	13.07	28.59				
2/11/2011 14:07	982350	13.06	28.57				
2/11/2011 14:08	982351	13.07	28.56				
2/11/2011 14:08	982352	13.06	28.55				
2/11/2011 14:09	982353	13.07	28.53				
2/11/2011 14:09	982354	13.06	28.51				
2/11/2011 14:10	982355	13.07	28.5				
2/11/2011 14:10	982356	13.06	28.48				
2/11/2011 14:11	982357	13.07	28.47				
2/11/2011 14:11	982358	13.06	28.45				
2/11/2011 14:12	982359	13.07	28.44				
2/11/2011 14:12	982360	13.06	28.42				
2/11/2011 14:13	982361	13.07	28.41				
2/11/2011 14:13	982362	13.06	28.4				
2/11/2011 14:14	982363	13.07	28.38				
2/11/2011 14:14	982364	13.06	28.37				
2/11/2011 14:15	982365	13.07	28.35				
2/11/2011 14:15	982366	13.06	28.34				
2/11/2011 14:16	982367	13.07	28.33				
2/11/2011 14:16	982368	13.06	28.32				
2/11/2011 14:17	982369	13.06	28.3				
2/11/2011 14:17	982370	13.06	28.29				
2/11/2011 14:18	982371	13.07	28.28				
2/11/2011 14:18	982372	13.06	28.27				
2/11/2011 14:19	982373	13.06	28.26				
2/11/2011 14:19	982374	13.06	28.24				
2/11/2011 14:20	982375	13.06	28.23				
2/11/2011 14:20	982376	13.06	28.22				
2/11/2011 14:21	982377	13.07	28.21				
2/11/2011 14:21	982378	13.06	28.2				
2/11/2011 14:22	982379	13.06	28.19				
2/11/2011 14:22	982380	13.06	28.19				
2/11/2011 14:23	982381	13.07	28.18				
2/11/2011 14:23	982382	13.06	28.17				
2/11/2011 14:24	982383	13.06	28.16				
2/11/2011 14:24	982384	13.06	28.16				
2/11/2011 14:25	982385	13.06	28.15				
2/11/2011 14:25	982386	13.06	28.14				
2/11/2011 14:26	982387	13.06	28.13				
2/11/2011 14:26	982388	13.06	28.13				
2/11/2011 14:27	982389	13.07	28.13				
